best_place_to_work,company_anual_budget,company_month_budget,company_value,company_value_no_abbreviate,contact_email,continent,country,employee_count,employee_satisfaction,glassdoor_clasification,hiring,id,industry,min_work_hour,name,open_projects,phone_number,province,remote_friendly,rest_days,salary_anual_budget,salary_anual_budget_percentage,size_category,total_work_hours,url_best_place_to_work,work_days
true,140962.41599999997,12814.765090909088,587.34K,587343.3999999999,edgetrack@falsegmail.com,Asia,Afghanistan,7,36%,5.25,false,341,Hospitality,12,Edge Track,34.0,+93 54-162-3556,Afghanistan,false,7,117468.67999999998,20%,micro,60,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,5
true,3359358.0,258412.15384615384,18.66M,18663100.0,uniqueirongate@falsegmail.com,América,Mexico,150,47%,5.21,false,342,Retail,6,Unique Iron Gate,672.0,+262 798-118-9611,Grevenmacher,false,5,5412299.0,29%,medium,30,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,5
true,6488937.0,648893.7,13.24M,13242728.57142857,globalideas@falsegmail.com,Europa,Luxembourg,75,-3%,3.9,true,343,Construction,5,Global Ideas,210.0,+230 640-777-3587,Litva,true,1,5164664.142857143,39%,medium,55,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,11
true,3332011053.6,302910095.78181815,9.01B,9005435280.0,stridewildflower@falsegmail.com,América,Brazil,10536,6%,3.75,false,344,Finance,9,Stride Wild Flower,33136.0,+267 432-807-1931,Acre,false,3,1350815292.0,15%,extra,99,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,11
true,4923719281.607143,547079920.1785715,10.94B,10941598403.571428,ruralcloud@falsegmail.com,Australia y Oceanía,French Polynesia,12893,-25%,2.96,false,345,Automotive,7,Rural Cloud,55259.0,+00 168-307-9130,Apurímac,false,5,3829559441.25,35%,extra,98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,14
false,60947954.24666666,4688304.172820512,277.04M,277036155.6666666,zenithsmartmove@falsegmail.com,Europa,Latvia,518,10%,1.02,false,346,Real Estate,3,Zenith Smart Move,1080.0,+223 236-796-4745,Latviya,false,5,108044100.70999998,39%,large,42,,14
false,3345795541.3666663,238985395.81190473,9.84B,9840575121.666666,softedge@falsegmail.com,Europa,Svalbard and Jan Mayen,8195,-13%,5.2,true,347,Nonprofit,7,Soft Edge,32571.0,+66 240-664-5027,Aargau,true,2,2755361034.066666,28%,extra,98,,14
false,112465.55666666666,10224.141515151514,288.37K,288373.2222222222,ignitecleanslate@falsegmail.com,América,Canada,13,43%,5.2,true,348,Aerospace,7,Ignite Clean Slate,32.0,+855 901-681-7311,Yukon Territory,false,4,63442.10888888888,22%,micro,35,,5
false,1601436.7142857143,145585.15584415584,4.21M,4214307.142857143,ignitequest@falsegmail.com,América,Canada,43,-5%,2.3,false,349,Food & Beverage,8,Ignite Quest,117.0,+855 242-877-9854,Nunavut,false,4,1559293.6428571427,37%,small,88,,11
false,1450827608.1,120902300.675,4.84B,4836092027.0,yieldglide@falsegmail.com,África,Western Sahara,7877,29%,4.77,false,350,Automotive,3,Yield Glide,14750.0,+966 565-655-7696,Voronezhskaya obl.,false,3,773774724.32,16%,extra,39,,13
false,108486825.72,9862438.701818181,258.30M,258301966.0,altitudesolutions@falsegmail.com,América,Paraguay,742,-11%,2.68,true,351,Logistics,13,Altitude Solutions,805.0,+1 858-683-4949,Papua New Guinea,true,7,56826432.52,22%,large,104,,8
true,276870647539.192,23072553961.599335,1.46T,1457213934416.8,onehaven@falsegmail.com,Asia,Monaco,82012,16%,3.95,false,352,Real Estate,12,One Haven,113394.0,+52 318-540-1968,not data yet,true,3,451736319669.20807,31%,global,96,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,8
false,349972394424.48,24998028173.177143,972.15B,972145540068.0,openignite@falsegmail.com,Europa,Svalbard and Jan Mayen,156235,15%,4.42,false,353,Retail,5,Open Ignite,713166.0,+66 256-324-1528,Vaud,true,4,223593474215.64,23%,global,50,,10
false,77327190.945,7732719.0945,203.49M,203492607.75,halodevelopment@falsegmail.com,Australia y Oceanía,French Polynesia,531,-3%,1.18,true,354,Construction,13,Halo Development,2321.0,+00 537-425-6216,Madre de Dios,true,14,28488965.085,14%,large,117,,9
true,202227242.34375,14444803.02455357,518.53M,518531390.625,edgecircuit@falsegmail.com,América,Chile,919,30%,1.69,true,355,Education,3,Edge Circuit,3778.0,+1 481-160-6990,Los Lagos,true,5,150374103.28125,29%,large,33,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,11
true,938085.28,78173.77333333333,3.35M,3350304.5714285714,southdata@falsegmail.com,África,Réunion,44,27%,5.22,true,356,Nonprofit,6,South Data,181.0,+1 784 315-192-6744,Hato Mayor,true,1,1206109.6457142858,36%,small,36,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,6
false,66636076.217142865,6663607.6217142865,277.65M,277650317.5714286,urbancatalyst@falsegmail.com,Europa,Luxembourg,921,40%,3.16,false,357,Transportation,11,Urban Catalyst,3833.0,+230 261-679-9115,Litva,false,11,33318038.108571433,12%,large,33,,3
false,1450311456806.16,145031145680.616,3.72T,3718747325144.0,uniquebrighthorizon@falsegmail.com,África,Réunion,467076,8%,4.32,true,358,Agriculture,9,Unique Bright Horizon,471537.0,+1 784 383-190-5055,San Cristóbal,true,3,780936938280.24,21%,global,90,,10
true,91025.50000000001,7001.96153846154,606.84K,606836.6666666667,radiantbase@falsegmail.com,Europa,Luxembourg,10,23%,2.82,true,359,Food & Beverage,11,Radiant Base,18.0,+230 232-168-4648,Litva,true,6,254871.40000000002,42%,micro,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,4
true,253785.37333333332,23071.397575757575,1.21M,1208501.7777777778,traversecloud@falsegmail.com,Europa,Svalbard and Jan Mayen,14,44%,4.82,true,360,Food & Beverage,10,Traverse Cloud,26.0,+66 452-894-9454,Schwyz,true,13,157105.2311111111,13%,small,90,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,9
false,9864184.845714284,1096020.5384126983,24.06M,24058987.428571425,edgerapidfire@falsegmail.com,América,Argentina,164,27%,5.49,false,361,Agriculture,4,Edge Rapid Fire,239.0,+54 707-389-9110,Río Negro,true,5,3127668.3657142855,13%,medium,44,,11
true,24789969.87666667,1770712.1340476193,65.24M,65236762.833333336,flickerskates@falsegmail.com,América,Suriname,239,-5%,2.77,false,362,Transportation,9,Flicker Skates,753.0,+255 730-771-2447,Ostergotlands Lan,false,5,28051808.018333334,43%,medium,99,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,11
true,898120976553.4823,81647361504.86203,4.73T,4726952508176.223,wavegauge@falsegmail.com,Europa,Macedonia,493531,13%,1.76,false,363,Construction,11,Wave Gauge,2178616.0,+377 595-595-4045,Madagascar,true,6,1370816227371.1045,29%,global,55,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,5
false,26128.97142857143,1866.3551020408163,108.87K,108870.71428571429,driftflux@falsegmail.com,Europa,Latvia,5,3%,1.95,true,364,Hospitality,13,Drift Flux,13.0,+223 33-149-8353,Latviya,true,10,13064.485714285714,12%,micro,39,,3
false,1487223.5,165247.05555555556,5.95M,5948894.0,ismagicbean@falsegmail.com,Australia y Oceanía,Papua New Guinea,49,-8%,4.23,true,365,Finance,6,Is Magic Bean,78.0,+351 2-190-1437,San Blas,false,3,1844157.14,31%,small,72,,12
false,4384766280.8,487196253.42222226,13.70B,13702394627.5,opensignal@falsegmail.com,Europa,Svalbard and Jan Mayen,14380,-12%,2.31,false,366,Real Estate,7,Open Signal,19746.0,+66 822-750-4954,Valais,true,1,4110718388.25,30%,extra,70,,10
false,1377216.7733333334,98372.62666666668,7.25M,7248509.333333334,origininnovation@falsegmail.com,América,Argentina,56,-2%,1.91,false,367,Entertainment,5,Origin Innovation,180.0,+54 82-230-9035,Entre Ríos,false,5,1014791.3066666668,14%,small,55,,11
false,150281345.466,15028134.5466,556.60M,556597575.8,theskates@falsegmail.com,Australia y Oceanía,Vanuatu,1043,8%,2.73,true,368,Hospitality,10,The Skates,1394.0,+58 191-773-8057,Zulia,false,5,116885490.918,21%,large,60,,6
false,1024468401.46875,73176314.390625,4.10B,4097873605.875,smartconsulting@falsegmail.com,África,Uganda,4891,18%,1.57,true,369,Automotive,13,Smart Consulting,7344.0,+998 326-203-3556,Lavalleja,true,13,1844043122.64375,45%,extra,52,,4
true,45188908.6575,3476069.896730769,265.82M,265817109.75,joltwhisperwind@falsegmail.com,América,Colombia,761,24%,3.41,true,370,Manufacturing,10,Jolt Whisper Wind,1777.0,+235 704-160-5154,Chocó,true,6,58479764.145,22%,large,60,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,6
true,87484607.1,7290383.925,282.21M,282208410.0,questvirtualpath@falsegmail.com,África,Uganda,660,7%,5.2,true,371,Finance,6,Quest Virtual Path,1173.0,+998 400-933-8453,Montevideo,false,1,39509177.4,14%,large,66,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,11
true,32446.13333333333,2495.85641025641,162.23K,162230.66666666666,boldstream@falsegmail.com,América,Venezuela,4,-13%,4.22,true,372,Technology,7,Bold Stream,9.0,+84 603-419-7093,Khu Bon Cu,false,3,63269.96,39%,micro,84,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,12
false,1263313215.256,140368135.02844444,3.32B,3324508461.2000003,crestdesign@falsegmail.com,Asia,Monaco,2878,26%,3.41,false,373,Retail,5,Crest Design,7503.0,+52 560-272-3011,not data yet,false,3,1329803384.4800003,40%,extra,30,,6
false,66413530.624,7379281.1804444445,135.54M,135537817.6,metaconsulting@falsegmail.com,América,Argentina,272,4%,1.21,false,374,Aerospace,10,Meta Consulting,944.0,+54 737-500-1700,La Pampa,false,7,28462941.696,21%,medium,70,,7
false,61141.30714285714,5558.300649350649,226.45K,226449.2857142857,crestenology@falsegmail.com,Europa,Macedonia,5,5%,1.62,true,375,Legal Services,6,Crest Enology,10.0,+377 120-928-6656,Madagascar,false,5,56612.32142857143,25%,micro,66,,11
false,154504110.9375,11884931.610576924,343.34M,343342468.75,neobuffer@falsegmail.com,América,Canada,830,24%,1.63,true,376,Legal Services,12,Neo Buffer,1198.0,+855 514-869-8139,Saskatchewan,false,7,68668493.75,20%,large,36,,3
false,243652210212.44666,20304350851.03722,840.18B,840180035215.3333,nobleeasyflow@falsegmail.com,América,Suriname,467569,7%,2.02,true,377,Agriculture,5,Noble Easy Flow,2121961.0,+255 856-982-9627,Kalmar Lan,true,3,159634206690.91333,19%,global,55,,11
true,9797.97,1088.6633333333332,26.48K,26481.0,quasarradius@falsegmail.com,América,Venezuela,1,48%,1.32,true,378,Logistics,3,Quasar Radius,3.0,+84 764-953-9678,Mien Nui Va Trung Du,true,3,4501.77,17%,micro,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,5
false,11607795.484444445,1055254.134949495,30.55M,30546830.22222222,ecowarden@falsegmail.com,Europa,Latvia,254,-29%,1.31,false,379,Manufacturing,6,Eco Warden,906.0,+223 578-251-5127,Latviya,false,5,11913263.786666665,39%,medium,78,,13
false,10309574.08,859131.1733333333,21.94M,21935264.0,thegauge@falsegmail.com,Europa,Germany,260,22%,2.38,true,380,Real Estate,3,The Gauge,598.0,+355 366-399-7938,Sachsen,true,5,9870868.8,45%,medium,39,,13
true,250146012517.41333,25014601251.741333,1.56T,1563412578233.8333,lucidbrighthorizon@falsegmail.com,Europa,Germany,120929,24%,2.07,false,381,Agriculture,6,Lucid Bright Horizon,315900.0,+355 472-666-3928,Bayern,false,3,625365031293.5333,40%,global,36,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,6
false,4116972.24,294069.4457142857,11.44M,11436034.0,noblesystems@falsegmail.com,Australia y Oceanía,Papua New Guinea,58,-21%,3.27,false,382,Technology,6,Noble Systems,112.0,+351 195-461-8373,Darién,true,1,3430810.2,30%,medium,78,,13
false,1200044028.6379998,92311079.12599999,3.87B,3871109769.7999997,pulseedge@falsegmail.com,Asia,Afghanistan,9653,65%,4.92,false,383,Automotive,11,Pulse Edge,42275.0,+93 790-820-5367,Afghanistan,false,12,541955367.772,14%,extra,44,,4
false,4550985.791999999,379248.81599999993,11.98M,11976278.4,primelab@falsegmail.com,América,Suriname,74,2%,1.61,false,384,Real Estate,6,Prime Lab,232.0,+255 173-765-4634,Kronobergs Lan,false,1,1796441.76,15%,small,24,,4
true,150156006.235,10725429.016785715,349.20M,349200014.5,deepmind@falsegmail.com,África,Western Sahara,772,11%,4.78,false,385,Technology,5,Deep Mind,3504.0,+966 17-653-1838,Orlovskaya obl.,false,5,45396001.885,13%,large,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,10
false,496445366332.44,45131396939.31273,1.18T,1182012776982.0,risesolarflare@falsegmail.com,Australia y Oceanía,Vanuatu,119260,53%,5.38,true,386,Education,3,Rise Solar Flare,196158.0,+58 273-514-1739,Trujillo,false,1,496445366332.44,42%,global,18,,6
false,2261764438757.768,226176443875.7768,4.81T,4812264763314.4,brightsolutions@falsegmail.com,Asia,Afghanistan,353878,8%,2.45,false,387,Finance,10,Bright Solutions,704713.0,+93 770-905-9242,Afghanistan,false,3,1443679428994.32,30%,global,60,,6
true,1157064943119.149,82647495937.08206,2.82T,2822109617363.778,zephyrpulse@falsegmail.com,América,Colombia,286654,54%,5.27,false,388,Automotive,3,Zephyr Pulse,896292.0,+235 109-385-4299,Arauca,true,1,874853981382.7711,31%,global,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,6
true,5021483.413333332,386267.9548717948,10.25M,10247925.333333332,cloudkernel@falsegmail.com,Europa,Latvia,64,6%,5.24,true,389,Healthcare,9,Cloud Kernel,120.0,+223 547-104-4058,Latviya,true,5,4099170.1333333324,40%,small,117,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,13
true,169165780051.2,18796197783.466667,1.06T,1057286125320.0,halounion@falsegmail.com,África,Western Sahara,301200,10%,4.44,false,390,Telecommunications,13,Halo Union,844240.0,+966 232-333-1177,Permskiy krai,false,12,232602947570.4,22%,global,117,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,9
true,39041.8,3549.2545454545457,122.01K,122005.625,beaconvision@falsegmail.com,América,Brazil,5,30%,5.17,false,391,Hospitality,10,Beacon Vision,14.0,+267 805-299-6217,Mato Grosso,false,4,17080.7875,14%,micro,80,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,8
true,131096226.942,13109622.6942,344.99M,344990070.90000004,unityhollow@falsegmail.com,Europa,Macedonia,717,6%,1.07,false,392,Hospitality,9,Unity Hollow,765.0,+377 941-606-2503,Madagascar,true,5,144895829.778,42%,large,54,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,6
false,283167565182.18,20226254655.87,745.18B,745177803111.0,clarityenology@falsegmail.com,América,Suriname,81135,47%,3.49,false,393,Education,12,Clarity Enology,91351.0,+255 595-699-8822,Skane Lan,false,9,305522899275.51,41%,global,36,,3
false,5624796.61,401771.18642857147,15.20M,15202153.0,unitypulse@falsegmail.com,Europa,Germany,74,18%,1.14,false,394,Construction,13,Unity Pulse,231.0,+355 776-680-6065,Bremen,true,12,6840968.85,45%,medium,65,,5
true,81103834.5,5793131.035714285,207.96M,207958550.0,northglide@falsegmail.com,América,Argentina,300,-10%,2.79,true,395,Automotive,6,North Glide,1309.0,+54 113-824-2748,Formosa,false,3,31193782.5,15%,large,72,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,12
true,4698857.25,361450.5576923077,10.93M,10927575.0,thecore@falsegmail.com,Europa,Latvia,75,-9%,1.89,false,396,Automotive,4,The Core,96.0,+223 909-687-1227,Latviya,true,1,4917408.75,45%,small,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,11
false,71228672.20285715,6475333.836623377,395.71M,395714845.5714286,kineticirongate@falsegmail.com,América,Suriname,821,-18%,4.22,true,397,Nonprofit,13,Kinetic Iron Gate,893.0,+255 694-146-6716,Blekinge Lan,true,4,114757305.2157143,29%,large,117,,9
true,597970904.8,45997761.907692306,1.49B,1494927262.0,zephyrstream@falsegmail.com,Australia y Oceanía,French Polynesia,1906,38%,4.99,true,398,Telecommunications,6,Zephyr Stream,8513.0,+00 404-344-9821,Loreto,true,3,523224541.7,35%,extra,48,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,8
false,6203745652.08,443124689.4342857,15.51B,15509364130.199999,thrivetrack@falsegmail.com,Europa,Latvia,11553,-1%,2.25,false,399,Food & Beverage,7,Thrive Track,26367.0,+223 437-597-4077,Latviya,false,2,3722247391.2479997,24%,extra,49,,7
false,12709014.755555555,1270901.4755555554,31.77M,31772536.88888889,flickerbeacon@falsegmail.com,América,United States of America,176,1%,1.62,true,400,Transportation,5,Flicker Beacon,828.0,+20 554-567-8642,Federated States of Micronesia,false,3,11755838.648888892,37%,medium,50,,10
false,7863310.439999999,604870.0338461538,29.12M,29123371.999999996,risesilverline@falsegmail.com,África,Western Sahara,166,9%,5.07,false,401,Logistics,5,Rise Silver Line,686.0,+966 399-292-1535,Mordoviya,false,4,5242206.959999999,18%,medium,65,,13
false,97950.35555555556,8162.52962962963,212.94K,212935.55555555556,futurefreshtomato@falsegmail.com,Asia,Macao,11,-15%,2.42,false,402,Agriculture,9,Future Fresh Tomato,21.0,+373 694-357-1820,Demir Hisar,true,5,42587.11111111111,20%,micro,126,,14
false,1025472214161.36,78882478012.41231,2.14T,2136400446169.5,origintide@falsegmail.com,América,Colombia,218421,-20%,4.22,true,403,Construction,6,Origin Tide,1055574.0,+235 981-865-4001,Guainía,true,1,726376151697.63,34%,global,72,,12
true,2046394146.39,170532845.5325,9.30B,9301791574.5,netinfiniteloop@falsegmail.com,África,Uganda,7806,42%,4.47,false,404,Energy,11,Net Infinite Loop,15120.0,+998 780-831-9935,Rivera,true,3,2418465809.37,26%,extra,33,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,3
true,164711893.37777779,18301321.486419752,411.78M,411779733.4444445,northfabric@falsegmail.com,América,Colombia,923,-25%,2.42,true,405,Entertainment,9,North Fabric,4390.0,+235 304-750-2865,Quindío,false,4,102944933.36111112,25%,large,117,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,13
false,91124331.1111111,10124925.679012345,227.81M,227810827.77777776,orbitlogic@falsegmail.com,África,Réunion,470,26%,4.16,true,406,Real Estate,6,Orbit Logic,2303.0,+1 784 470-514-8692,Santo Domingo,false,5,27337299.33333333,12%,large,48,,8
true,5120210.688,426684.224,32.00M,32001316.8,questcrystalwave@falsegmail.com,África,Uganda,136,8%,5.08,false,407,Technology,13,Quest Crystal Wave,526.0,+998 734-933-3387,Tacuarembó,true,6,10560434.544,33%,medium,104,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,8
false,111979469.82857144,7998533.559183674,287.13M,287126845.71428573,safeoceanbreeze@falsegmail.com,América,Paraguay,870,53%,4.26,false,408,Energy,3,Safe Ocean Breeze,1221.0,+1 639-106-2162,Papua New Guinea,true,5,66039174.51428571,23%,large,27,,9
false,21673.1,2408.1222222222223,54.18K,54182.75,fastpower@falsegmail.com,Asia,Afghanistan,1,-17%,3.36,true,409,Legal Services,7,Fast Power,4.0,+93 760-322-9231,Afghanistan,false,5,18963.9625,35%,micro,98,,14
false,3888595.35,388859.53500000003,14.40M,14402205.0,keensweetspot@falsegmail.com,Europa,Svalbard and Jan Mayen,135,-19%,1.57,true,410,Energy,13,Keen Sweet Spot,583.0,+66 156-643-4625,Zug,false,6,5760882.0,40%,medium,91,,7
false,637782.02,45555.85857142857,3.19M,3188910.1,altitudecloud@falsegmail.com,África,Western Sahara,73,12%,3.95,true,411,Logistics,8,Altitude Cloud,315.0,+966 310-716-8368,Chukotskii AO,true,1,1179896.737,37%,small,40,,5
false,113413.3,11341.33,515.51K,515515.0,claritywarden@falsegmail.com,Europa,Latvia,14,18%,3.51,false,412,Real Estate,7,Clarity Warden,70.0,+223 19-672-9442,Latviya,false,3,185585.4,36%,micro,42,,6
true,2221460.8680000002,222146.08680000002,10.10M,10097549.4,driftfuture@falsegmail.com,América,Canada,159,40%,4.98,true,413,Energy,10,Drift Future,161.0,+855 896-272-9837,Saskatchewan,true,10,1211705.928,12%,medium,80,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,8
false,209730909.024,19066446.27490909,998.72M,998718614.4,joltsystems@falsegmail.com,Australia y Oceanía,Vanuatu,1824,6%,2.98,false,414,Automotive,4,Jolt Systems,9089.0,+58 672-915-9784,Táchira,true,2,229705281.312,23%,extra,24,,6
false,115263758525.69334,8866442963.514874,268.06B,268055252385.33334,flickerflow@falsegmail.com,África,Uganda,130696,17%,3.71,true,415,Construction,6,Flicker Flow,320769.0,+998 167-159-4124,Río Negro,true,1,37527735333.94667,14%,global,24,,4
false,3010103714.035,273645792.185,15.84B,15842651126.5,elevatefuture@falsegmail.com,América,United States of America,14003,13%,3.65,false,416,Hospitality,8,Elevate Future,62532.0,+20 258-799-8919,North Dakota,true,2,7129193006.925,45%,extra,56,,7
true,186761.4,16978.30909090909,622.54K,622538.0,jadedesign@falsegmail.com,América,Argentina,14,61%,2.66,true,417,Energy,11,Jade Design,16.0,+54 373-792-7214,Río Negro,true,14,124507.6,20%,micro,33,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,3
false,536104.998,41238.846000000005,2.44M,2436840.9,sparkapples@falsegmail.com,Asia,Monaco,39,15%,2.9,false,418,Technology,9,Spark Apples,186.0,+52 594-657-1652,not data yet,false,4,633578.634,26%,small,36,,4
false,926800268.66,84254569.87818182,2.99B,2989678286.0,beaconquickstep@falsegmail.com,América,Mexico,6020,-14%,3.11,false,419,Transportation,13,Beacon Quick Step,7168.0,+262 807-859-6917,Luxembourg,false,4,388658177.18,13%,extra,91,,7
false,26332768.0,2393888.0,65.83M,65831920.0,kineticomega@falsegmail.com,África,Réunion,308,47%,3.45,true,420,Telecommunications,10,Kinetic Omega,382.0,+1 784 875-563-4184,Santiago Rodríguez,false,12,9216468.8,14%,large,60,,6
false,506532.775,36180.9125,1.45M,1447236.5,jadequest@falsegmail.com,Asia,Monaco,37,21%,4.49,false,421,Manufacturing,4,Jade Quest,177.0,+52 13-370-6015,not data yet,false,1,506532.775,35%,small,20,,5
false,19337117.887999997,2148568.654222222,43.95M,43947995.199999996,unitydesign@falsegmail.com,Europa,Macedonia,184,1%,3.48,true,422,Nonprofit,9,Unity Design,657.0,+377 382-613-3351,Madagascar,false,3,5273759.424,12%,medium,90,,10
true,3998195555.5959997,333182962.9663333,9.09B,9086808080.9,joltconsulting@falsegmail.com,Europa,Portugal,13603,12%,3.38,true,423,Finance,4,Jolt Consulting,62398.0,+7 993-969-4046,Olsztyn,false,2,3362118989.933,37%,extra,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,6
false,2368675311.9119997,182205793.22399998,9.11B,9110289661.199999,riseassociates@falsegmail.com,América,Venezuela,8814,28%,2.37,false,424,Transportation,6,Rise Associates,38461.0,+84 43-956-7171,Dong Bang Song Cuu Long,false,5,4008527450.9279995,44%,extra,30,,5
false,1131624945391.59,87048072722.43001,2.90T,2901602424081.0,ecovision@falsegmail.com,Europa,Luxembourg,480264,18%,2.07,true,425,Food & Beverage,12,Eco Vision,1455724.0,+230 299-947-9612,Litva,true,11,435240363612.15,15%,global,108,,9
false,1080668.871,83128.3746923077,4.00M,4002477.3000000003,nextmeat@falsegmail.com,América,Paraguay,57,63%,5.14,false,426,Automotive,11,Next Meat,76.0,+1 81-818-3359,Papua New Guinea,true,12,1480916.6010000003,37%,small,77,,7
false,192023383581.36,19202338358.135998,533.40B,533398287726.0,mergeservices@falsegmail.com,Australia y Oceanía,French Polynesia,140535,7%,3.94,true,427,Transportation,10,Merge Services,569846.0,+00 663-506-8756,Loreto,true,6,202691349335.88,38%,global,90,,9
true,476199742841.9,52911082537.98889,2.16T,2164544285645.0,originjolt@falsegmail.com,América,Venezuela,307510,20%,3.74,true,428,Entertainment,10,Origin Jolt,466265.0,+84 692-575-6429,Thai Nguyen,true,3,909108599970.9,42%,global,70,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,7
false,399650.185,44405.57611111111,908.30K,908295.875,clarityglide@falsegmail.com,América,United States of America,23,-3%,5.28,false,429,Construction,8,Clarity Glide,94.0,+20 375-659-5162,Delaware,false,4,345152.4325,38%,small,96,,12
false,309091.38000000006,30909.138000000006,1.03M,1030304.6000000001,thesolarflare@falsegmail.com,Asia,Macao,13,-5%,3.73,false,430,Food & Beverage,13,The Solar Flare,51.0,+373 481-855-7678,Makedonski Brod,true,6,267879.196,26%,micro,52,,4
true,149894616.96,10706758.354285715,416.37M,416373936.0,orbitservices@falsegmail.com,Europa,Latvia,440,2%,2.92,true,431,Construction,9,Orbit Services,1859.0,+223 199-996-4900,Latviya,true,4,166549574.4,40%,large,99,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW2S4gNNATLYxRJZI6CBIYnf0_Lb8TycUPOQ&s,11
